Estado;Localidade;CEP Inicial
GO;Buriti de Goiás;76152000
GO;Buritinópolis;73975000
GO;Cabeceiras;73870000
GO;Cachoeira Alta;75870000
GO;Cachoeira de Goiás;76125000
GO;Cachoeira Dourada;75560000
GO;Caçu;75813000
GO;Caiapônia;75850000
GO;Caldas Novas;75680001
GO;Caldas Novas;75680001
GO;Caldazinha;75245000
GO;Campestre de Goiás;75396000
GO;Campinaçu;76440000
GO;Campinorte;76410000
GO;Campo Alegre de Goiás;75795000
GO;Campo Limpo de Goiás;75160000
GO;Campos Belos;73840000
GO;Campos Verdes;76515000
GO;Carmo do Rio Verde;76340000
GO;Castelândia;75925000
GO;Catalão;75700001
GO;Catalão;75700001
GO;Caturaí;75430000
GO;Cavalcante;73790000
GO;Ceres;76300000
GO;Cezarina;76195000
GO;Chapadão do Céu;75828000
GO;Cidade Ocidental;72880001
GO;Cidade Ocidental;72880001
GO;Cocalzinho de Goiás;72975000
GO;Colinas do Sul;73740000
GO;Córrego do Ouro;76145000
GO;Corumbá de Goiás;72960000
GO;Corumbaíba;75675000
GO;Cristalina;73850000
GO;Cristianópolis;75230000
GO;Crixás;76510000
GO;Cromínia;75635000
GO;Cumari;75760000
GO;Damianópolis;73980000
GO;Damolândia;75420000
GO;Davinópolis;75730000
GO;Diorama;76260000
GO;Divinópolis de Goiás;73865000
GO;Doverlândia;75855000
GO;Edealina;75945000
GO;Edéia;75940000
GO;Estrela do Norte;76485000
GO;Faina;76740000
GO;Fazenda Nova;76220000
GO;Firminópolis;76105000
GO;Flores de Goiás;73890000
GO;Formosa;73800001
GO;Formosa;73800001
GO;Formoso;76470000
GO;Gameleira de Goiás;75184000
GO;Goianápolis;75170000
GO;Goiandira;75740000
GO;Goianésia;76380001
GO;Goianésia;76380001
GO;Goiânia;74000001
GO;Goiânia;74000001
GO;Goianira;75370000
GO;Goiás;76600000
GO;Goiatuba;75600000
GO;Gouvelândia;75865000
GO;Guapó;75350000
GO;Guaraíta;76690000
GO;Guarani de Goiás;73910000
GO;Guarinos;76374000
GO;Heitoraí;76670000
GO;Hidrolândia;75340000
GO;Hidrolina;76375000
GO;Iaciara;73920000
GO;Inaciolândia;75550000
GO;Indiara;75955000
GO;Inhumas;75400000
GO;Ipameri;75780000
GO;Ipiranga de Goiás;76304000
GO;Iporá;76200000
GO;Israelândia;76205000
GO;Itaberaí;76630000
GO;Itaguari;76650000
GO;Itaguaru;76660000
GO;Itajá;75815000
GO;Itapaci;76360000
GO;Itapirapuã;76290000
GO;Itapuranga;76680000
GO;Itarumã;75810000
GO;Itauçu;75450000
GO;Itumbiara;75500001
GO;Itumbiara;75500001
GO;Ivolândia;76130000
GO;Jandaia;75950000
GO;Jaraguá;76330000
GO;Jataí;75800001
GO;Jataí;75800001
GO;Jaupaci;76210000
GO;Jesúpolis;75495000
GO;Joviânia;75610000
GO;Jussara;76270000
GO;Lagoa Santa;75819000
GO;Leopoldo de Bulhões;75190000
GO;Luziânia;72800001
GO;Luziânia;72800001
GO;Mairipotaba;75630000
GO;Mambaí;73970000
GO;Mara Rosa;76490000
GO;Marzagão;75670000
GO;Matrinchã;76730000
GO;Maurilândia;75930000
GO;Mimoso de Goiás;73730000
GO;Minaçu;76450000
GO;Mineiros;75830001
GO;Mineiros;75830001
GO;Moiporá;76135000
GO;Monte Alegre de Goiás;73830000
GO;Montes Claros de Goiás;76255000
GO;Montividiu;75915000
GO;Montividiu do Norte;76465000
GO;Morrinhos;75650000
GO;Morro Agudo de Goiás;76355000
GO;Mossâmedes;76150000
GO;Mozarlândia;76700000
GO;Mundo Novo;76530000
GO;Mutunópolis;76540000
GO;Nazário;76180000
GO;Nerópolis;75460000
GO;Niquelândia;76420000
GO;Nova América;76345000
GO;Nova Aurora;75750000
GO;Nova Crixás;76520000
GO;Nova Glória;76305000
GO;Nova Iguaçu de Goiás;76495000
GO;Nova Roma;73820000
GO;Nova Veneza;75470000
GO;Novo Brasil;76285000
GO;Novo Gama;72860001
GO;Novo Gama;72860001
GO;Novo Planalto;76580000
GO;Orizona;75280000
GO;Ouro Verde de Goiás;75165000
GO;Ouvidor;75715000
GO;Padre Bernardo;73700000
GO;Palestina de Goiás;75845000
GO;Palmeiras de Goiás;76190000
GO;Palmelo;75210000
GO;Palminópolis;75990000
GO;Panamá;75580000
GO;Paranaiguara;75880000
GO;Paraúna;75980000
GO;Perolândia;75823000
GO;Petrolina de Goiás;75480000
GO;Pilar de Goiás;76372000
GO;Piracanjuba;75640000
GO;Piranhas;76230000
GO;Pirenópolis;72980000
GO;Pires do Rio;75200000
GO;Planaltina;73750001
GO;Planaltina;73750001
GO;Pontalina;75620000
GO;Porangatu;76550000
GO;Porteirão;75603000
GO;Portelândia;75843000
GO;Posse;73900000
GO;Professor Jamil;75645000
GO;Quirinópolis;75860000
GO;Rialma;76310000
GO;Rianápolis;76315000
GO;Rio Quente;75667000
GO;Rio Verde;75900001
GO;Rio Verde;75900001
GO;Rubiataba;76350000
GO;Sanclerlândia;76160000
GO;Santa Bárbara de Goiás;75398000
GO;Santa Cruz de Goiás;75220000
GO;Santa Fé de Goiás;76265000
GO;Santa Helena de Goiás;75920000
GO;Santa Isabel;76320000
GO;Santa Rita do Araguaia;75840000
GO;Santa Rita do Novo Destino;76395000
GO;Santa Rosa de Goiás;75455000
GO;Santa Tereza de Goiás;76480000
GO;Santa Terezinha de Goiás;76500000
GO;Santo Antônio da Barra;75935000
GO;Santo Antônio de Goiás;75375000
GO;Santo Antônio do Descoberto;72900001
GO;Santo Antônio do Descoberto;72900001
GO;São Domingos;73860000
GO;São Francisco de Goiás;75490000
GO;São João da Paraúna;75985000
GO;São João D'Aliança;73760000
GO;São Luís de Montes Belos;76100000
GO;São Luiz do Norte;76365000
GO;São Miguel do Araguaia;76590000
GO;São Miguel do Passa Quatro;75185000
GO;São Patrício;76343000
GO;São Simão;75890000
GO;Senador Canedo;75250001
GO;Senador Canedo;75250001
GO;Serranópolis;75820000
GO;Silvânia;75180000
GO;Simolândia;73930000
GO;Sítio D'Abadia;73990000
GO;Taquaral de Goiás;76640000
GO;Teresina de Goiás;73795000
GO;Terezópolis de Goiás;75175000
GO;Três Ranchos;75720000
GO;Trindade;75380001
GO;Trindade;75380001
GO;Trombas;76460000
GO;Turvânia;76110000
GO;Turvelândia;75970000
GO;Uirapuru;76525000
GO;Uruaçu;76400000
GO;Uruana;76335000
GO;Urutaí;75790000
GO;Valparaíso de Goiás;72870001
GO;Valparaíso de Goiás;72870001
GO;Varjão;75355000
GO;Vianópolis;75265000
GO;Vicentinópolis;75555000
GO;Vila Boa;73825000
GO;Vila Propício;76393000
MA;Açailândia;65930000
MA;Afonso Cunha;65505000
MA;Água Doce do Maranhão;65578000
MA;Alcântara;65250000
MA;Aldeias Altas;65610000
MA;Altamira do Maranhão;65310000
MA;Alto Alegre do Maranhão;65413000
MA;Alto Alegre do Pindaré;65398000
MA;Alto Parnaíba;65810000
MA;Amapá do Maranhão;65293000
MA;Amarante do Maranhão;65923000
MA;Anajatuba;65490000
MA;Anapurus;65525000
MA;Apicum-Açu;65275000
MA;Araguanã;65368000
MA;Araioses;65570000
MA;Arame;65945000
MA;Arari;65480000
MA;Axixá;65148000
MA;Bacabal;65700000
MA;Bacabeira;65143000
MA;Bacuri;65270000
MA;Bacurituba;65233000
MA;Balsas;65800000
MA;Barão de Grajaú;65660000
MA;Barra do Corda;65950000
MA;Barreirinhas;65590000
MA;Bela Vista do Maranhão;65335000
MA;Belágua;65535000
MA;Benedito Leite;65885000
MA;Bequimão;65248000
MA;Bernardo do Mearim;65723000
MA;Boa Vista do Gurupi;65292000
MA;Bom Jardim;65380000
MA;Bom Jesus das Selvas;65395000
MA;Bom Lugar;65704000
MA;Brejo;65520000
MA;Brejo de Areia;65315000
MA;Buriti;65515000
MA;Buriti Bravo;65685000
MA;Buriticupu;65393000
MA;Buritirana;65935500
MA;Cachoeira Grande;65165000
MA;Cajapió;65230000
MA;Cajari;65210000
MA;Campestre do Maranhão;65968000
MA;Cândido Mendes;65280000
MA;Cantanhede;65465000
MA;Capinzal do Norte;65735000
MA;Carolina;65980000
MA;Carutapera;65295000
MA;Caxias;65600001
MA;Caxias;65600001
MA;Cedral;65260000
MA;Central do Maranhão;65267000
MA;Centro do Guilherme;65288000
MA;Centro Novo do Maranhão;65299000
MA;Chapadinha;65500000
MA;Cidelândia;65921000
MA;Codó;65400000
MA;Coelho Neto;65620000
MA;Colinas;65690000
MA;Conceição do Lago-Açu;65340000
MA;Coroatá;65415000
MA;Cururupu;65268000
MA;Davinópolis;65927000
MA;Dom Pedro;65765000
MA;Duque Bacelar;65625000
MA;Esperantinópolis;65750000
MA;Estreito;65975000
MA;Feira Nova do Maranhão;65995000
MA;Fernando Falcão;65964000
MA;Formosa da Serra Negra;65943000
MA;Fortaleza dos Nogueiras;65805000
MA;Fortuna;65695000
MA;Godofredo Viana;65285000
MA;Gonçalves Dias;65775000
MA;Governador Archer;65770000
MA;Governador Edison Lobão;65928000
MA;Governador Eugênio Barros;65780000
MA;Governador Luiz Rocha;65795000
MA;Governador Newton Bello;65363000
MA;Governador Nunes Freire;65284000
MA;Graça Aranha;65785000
MA;Grajaú;65940000
MA;Guimarães;65255000
MA;Humberto de Campos;65180000
MA;Icatu;65170000
MA;Igarapé do Meio;65345000
MA;Igarapé Grande;65720000
MA;Imperatriz;65900001
MA;Imperatriz;65900001
MA;Itaipava do Grajaú;65948000
MA;Itapecuru Mirim;65485000
MA;Itinga do Maranhão;65939000
MA;Jatobá;65693000
MA;Jenipapo dos Vieiras;65962000
MA;João Lisboa;65922000
MA;Joselândia;65755000
MA;Junco do Maranhão;65294000
MA;Lago da Pedra;65715000
MA;Lago do Junco;65710000
MA;Lago dos Rodrigues;65712000
MA;Lago Verde;65705000
MA;Lagoa do Mato;65683000
MA;Lagoa Grande do Maranhão;65718000
MA;Lajeado Novo;65937000
MA;Lima Campos;65728000
MA;Loreto;65895000
MA;Luís Domingues;65290000
MA;Magalhães de Almeida;65560000
MA;Maracaçumé;65289000
MA;Marajá do Sena;65714000
MA;Maranhãozinho;65283000
MA;Mata Roma;65510000
MA;Matinha;65218000
MA;Matões;65645000
MA;Matões do Norte;65468000
MA;Milagres do Maranhão;65545000
MA;Mirador;65850000
MA;Miranda do Norte;65495000
MA;Mirinzal;65265000
MA;Monção;65360000
MA;Montes Altos;65936000
MA;Morros;65160000
MA;Nina Rodrigues;65450000
MA;Nova Colinas;65808000
MA;Nova Iorque;65880000
MA;Nova Olinda do Maranhão;65274000
MA;Olho D'Água das Cunhãs;65706000
MA;Olinda Nova do Maranhão;65223000
MA;Paço do Lumiar;65130000
MA;Palmeirândia;65238000
MA;Paraibano;65670000
MA;Parnarama;65640000
MA;Passagem Franca;65680000
MA;Pastos Bons;65870000
MA;Paulino Neves;65585000
MA;Paulo Ramos;65716000
MA;Pedreiras;65725000
MA;Pedro do Rosário;65206000
MA;Penalva;65213000
MA;Peri Mirim;65245000
MA;Peritoró;65418000
MA;Pindaré Mirim;65370000
MA;Pinheiro;65200000
MA;Pio XII;65707000
MA;Pirapemas;65460000
MA;Poção de Pedras;65740000
MA;Porto Franco;65970000
MA;Porto Rico do Maranhão;65263000
MA;Presidente Dutra;65760000
MA;Presidente Juscelino;65140000
MA;Presidente Médici;65279000
MA;Presidente Sarney;65204000
MA;Presidente Vargas;65455000
MA;Primeira Cruz;65190000
MA;Raposa;65138000
MA;Riachão;65990000
MA;Ribamar Fiquene;65938000
MA;Rosário;65150000
MA;Sambaíba;65830000
MA;Santa Filomena do Maranhão;65768000
MA;Santa Helena;65208000
MA;Santa Inês;65300001
MA;Santa Inês;65300001
MA;Santa Luzia;65390000
MA;Santa Luzia do Paruá;65272000
MA;Santa Quitéria do Maranhão;65540000
MA;Santa Rita;65145000
MA;Santana do Maranhão;65555000
MA;Santo Amaro do Maranhão;65195000
MA;Santo Antônio dos Lopes;65730000
MA;São Benedito do Rio Preto;65440000
MA;São Bento;65235000
MA;São Bernardo;65550000
MA;São Domingos do Azeitão;65888000
MA;São Domingos do Maranhão;65790000
MA;São Félix de Balsas;65890000
MA;São Francisco do Brejão;65929000
MA;São Francisco do Maranhão;65650000
MA;São João Batista;65225000
MA;São João do Carú;65385000
MA;São João do Paraíso;65973000
MA;São João do Soter;65615000
MA;São João dos Patos;65665000
MA;São José de Ribamar;65110000
MA;São José dos Basílios;65762000
MA;São Luís;65000001
MA;São Luís;65000001
MA;São Luís Gonzaga do Maranhão;65708000
MA;São Mateus do Maranhão;65470000
MA;São Pedro da Água Branca;65920000
MA;São Pedro dos Crentes;65978000
MA;São Raimundo das Mangabeiras;65840000
MA;São Raimundo do Doca Bezerra;65753000
MA;São Roberto;65758000
MA;São Vicente Ferrer;65220000
MA;Satubinha;65709000
MA;Senador Alexandre Costa;65783000
MA;Senador La Rocque;65935000
MA;Serrano do Maranhão;65269000
MA;Sítio Novo;65925000
MA;Sucupira do Norte;65860000
MA;Sucupira do Riachão;65668000
MA;Tasso Fragoso;65820000
MA;Timbiras;65420000
MA;Timon;65630001
MA;Timon;65630001
MA;Trizidela do Vale;65727000
MA;Tufilândia;65378000
MA;Tuntum;65763000
MA;Turiaçu;65278000
MA;Turilândia;65276000
MA;Tutóia;65580000
MA;Urbano Santos;65530000
MA;Vargem Grande;65430000
MA;Viana;65215000
MA;Vila Nova dos Martírios;65924000
MA;Vitória do Mearim;65350000
MA;Vitorino Freire;65320000
MA;Zé Doca;65365000
MG;Abadia dos Dourados;38540000
MG;Abaeté;35620000
MG;Abre Campo;35365000
MG;Acaiaca;35438000
MG;Açucena;35147000
MG;Água Boa;39790000
MG;Água Comprida;38110000
MG;Aguanil;37273000
MG;Águas Formosas;39880000
MG;Águas Vermelhas;39990000
MG;Aimorés;35200000
MG;Aiuruoca;37450000
MG;Alagoa;37458000
MG;Albertina;37596000
MG;Além Paraíba;36660000
MG;Alfenas;37130001
MG;Alfenas;37130001
MG;Alfredo Vasconcelos;36272000
MG;Almenara;39900000
MG;Alpercata;35138000
MG;Alpinópolis;37940000
MG;Alterosa;37145000
MG;Alto Caparaó;36979000
MG;Alto Jequitibá;36976000
MG;Alto Rio Doce;36260000
MG;Alvarenga;35249000
MG;Alvinópolis;35950000
MG;Alvorada de Minas;39140000
MG;Amparo da Serra;35444000
MG;Andradas;37795000
MG;Andrelândia;37300000
MG;Angelândia;39685000
MG;Antônio Carlos;36220000
MG;Antônio Dias;35177000
MG;Antônio Prado de Minas;36850000
MG;Araçaí;35777000
MG;Aracitaba;36255000
MG;Araçuaí;39600000
MG;Araguari;38440001
MG;Araguari;38440001
MG;Arantina;37360000
MG;Araponga;36594000
MG;Araporã;38465000
MG;Arapuá;38860000
MG;Araújos;35603000
MG;Araxá;38180001
MG;Araxá;38180001
MG;Arceburgo;37820000
MG;Arcos;35588000
MG;Areado;37140000
MG;Argirita;36710000
MG;Aricanduva;39678000
MG;Arinos;38680000
MG;Astolfo Dutra;36780000
MG;Ataléia;39850000
MG;Augusto de Lima;39219000
MG;Baependi;37443000
MG;Baldim;35732000
MG;Bambuí;38900000
MG;Bandeira;39917000
MG;Bandeira do Sul;37740000
MG;Barão de Cocais;35970000
MG;Barão de Monte Alto;36870000
MG;Barbacena;36200001
MG;Barbacena;36200001
MG;Barra Longa;35447000
MG;Barroso;36212000
MG;Bela Vista de Minas;35938000
MG;Belmiro Braga;36126000
MG;Belo Horizonte;30000001
MG;Belo Horizonte;30000001
MG;Belo Oriente;35195000
MG;Belo Vale;35473000
MG;Berilo;39640000
MG;Berizal;39555000
MG;Bertópolis;39875000
MG;Betim;32600001
MG;Betim;32600001
MG;Bias Fortes;36230000
MG;Bicas;36600000
MG;Biquinhas;35621000
MG;Boa Esperança;37170000
MG;Bocaina de Minas;37340000
MG;Bocaiúva;39390000
MG;Bom Despacho;35600000
MG;Bom Jardim de Minas;37310000
MG;Bom Jesus da Penha;37948000
MG;Bom Jesus do Amparo;35908000
MG;Bom Jesus do Galho;35340000
MG;Bom Repouso;37610000
MG;Bom Sucesso;37220000
MG;Bonfim;35480000
MG;Bonfinópolis de Minas;38650000
MG;Bonito de Minas;39490000
MG;Borda da Mata;37564000
MG;Botelhos;37720000
MG;Botumirim;39595000
MG;Brás Pires;36542000
MG;Brasilândia de Minas;38779000
MG;Brasília de Minas;39330000
MG;Braúnas;35189000
MG;Brazópolis;37530000
MG;Brumadinho;35460000
MG;Bueno Brandão;37578000
MG;Buenópolis;39230000
MG;Bugre;35193000
MG;Buritis;38660000
MG;Buritizeiro;39280000
MG;Cabeceira Grande;38625000
MG;Cabo Verde;37880000
MG;Cachoeira da Prata;35765000
MG;Cachoeira de Minas;37545000
MG;Cachoeira de Pajeú;39980000
MG;Cachoeira Dourada;38370000
MG;Caetanópolis;35770000
MG;Caeté;34800000
MG;Caiana;36832000
MG;Cajuri;36560000
MG;Caldas;37780000
MG;Camacho;35555000
MG;Camanducaia;37650000
MG;Cambuí;37600000
MG;Cambuquira;37420000
MG;Campanário;39835000
MG;Campanha;37400000
MG;Campestre;37730000
MG;Campina Verde;38270000
MG;Campo Azul;39338000
MG;Campo Belo;37270000
MG;Campo do Meio;37165000
MG;Campo Florido;38130000
MG;Campos Altos;38970000
MG;Campos Gerais;37160000
MG;Cana Verde;37267000
MG;Canaã;36592000
MG;Canápolis;38380000
MG;Candeias;37280000
MG;Cantagalo;39703000
MG;Caparaó;36834000
MG;Capela Nova;36290000
MG;Capelinha;39680000
MG;Capetinga;37993000
MG;Capim Branco;35730000
MG;Capinópolis;38360000
MG;Capitão Andrade;35123000
MG;Capitão Enéas;39472000
MG;Capitólio;37930000
MG;Caputira;36925000
MG;Caraí;39810000
MG;Caranaíba;36428000
MG;Carandaí;36280000
MG;Carangola;36800000
MG;Caratinga;35300001
MG;Caratinga;35300001
MG;Carbonita;39665000
MG;Careaçu;37582000
MG;Carlos Chagas;39864000
MG;Carmésia;35878000
MG;Carmo da Cachoeira;37225000
MG;Carmo da Mata;35547000
MG;Carmo de Minas;37472000
MG;Carmo do Cajuru;35557000
MG;Carmo do Paranaíba;38840000
MG;Carmo do Rio Claro;37150000
MG;Carmópolis de Minas;35534000
MG;Carneirinho;38290000
MG;Carrancas;37245000
MG;Carvalhópolis;37760000
MG;Carvalhos;37456000
MG;Casa Grande;36422000
MG;Cascalho Rico;38460000
MG;Cássia;37980000
MG;Cataguases;36770001
MG;Cataguases;36770001
MG;Catas Altas;35969000
MG;Catas Altas da Noruega;36450000
MG;Catuji;39816000
MG;Catuti;39526000
MG;Caxambu;37440000
MG;Cedro do Abaeté;35624000
MG;Central de Minas;35260000
MG;Centralina;38390000
MG;Chácara;36110000
MG;Chalé;36985000
MG;Chapada do Norte;39648000
MG;Chapada Gaúcha;38689000
MG;Chiador;36630000
MG;Cipotânea;36265000
MG;Claraval;37997000
MG;Claro dos Poções;39380000
MG;Cláudio;35530000
MG;Coimbra;36550000
MG;Coluna;39770000
MG;Comendador Gomes;38250000
MG;Comercinho;39628000
MG;Conceição da Aparecida;37148000
MG;Conceição da Barra de Minas;36360000
MG;Conceição das Alagoas;38120000
MG;Conceição das Pedras;37527000
MG;Conceição de Ipanema;36947000
MG;Conceição do Mato Dentro;35858000
MG;Conceição do Pará;35668000
MG;Conceição do Rio Verde;37430000
MG;Conceição dos Ouros;37548000
MG;Cônego Marinho;39489000
MG;Confins;33500000
MG;Congonhal;37584000
MG;Congonhas;36415000
MG;Congonhas do Norte;35850000
MG;Conquista;38195000
MG;Conselheiro Lafaiete;36400001
MG;Conselheiro Lafaiete;36400001
MG;Conselheiro Pena;35240000
MG;Consolação;37670000
MG;Contagem;32000001
MG;Contagem;32000001
MG;Coqueiral;37235000
MG;Coração de Jesus;39340000
MG;Cordisburgo;35780000
MG;Cordislândia;37498000
MG;Corinto;39200000
MG;Coroaci;39710000
MG;Coromandel;38550000
MG;Coronel Fabriciano;35170001
MG;Coronel Fabriciano;35170001
MG;Coronel Murta;39635000
MG;Coronel Pacheco;36155000
MG;Coronel Xavier Chaves;36330000
MG;Córrego Danta;38990000
MG;Córrego do Bom Jesus;37605000
MG;Córrego Fundo;35568000
MG;Córrego Novo;35345000
MG;Couto de Magalhães de Minas;39188000
MG;Crisólita;39885000
MG;Cristais;37275000
MG;Cristália;39598000
MG;Cristiano Otoni;36426000
MG;Cristina;37476000
MG;Crucilândia;35478000
MG;Cruzeiro da Fortaleza;38735000
MG;Cruzília;37445000
MG;Cuparaque;35246000
MG;Curral de Dentro;39569000
MG;Curvelo;35789000
MG;Datas;39130000
MG;Delfim Moreira;37514000
MG;Delfinópolis;37910000
MG;Delta;38108000
MG;Descoberto;36690000
MG;Desterro de Entre Rios;35492000
MG;Desterro do Melo;36210000
MG;Diamantina;39100000
MG;Diogo de Vasconcelos;35437000
MG;Dionísio;35984000
MG;Divinésia;36546000
MG;Divino;36820000
MG;Divino das Laranjeiras;35265000
MG;Divinolândia de Minas;39735000
MG;Divinópolis;35500001
MG;Divinópolis;35500001
MG;Divisa Alegre;39995000
MG;Divisa Nova;37142000
MG;Divisópolis;39912000
MG;Dom Bosco;38654000
MG;Dom Cavati;35148000
MG;Dom Joaquim;35865000
MG;Dom Silvério;35440000
MG;Dom Viçoso;37474000
MG;Dona Euzébia;36784000
MG;Dores de Campos;36213000
MG;Dores de Guanhães;35894000
MG;Dores do Indaiá;35610000
MG;Dores do Turvo;36513000
MG;Doresópolis;37926000
MG;Douradoquara;38530000
MG;Durandé;36974000
MG;Elói Mendes;37110000
MG;Engenheiro Caldas;35130000
MG;Engenheiro Navarro;39363000
MG;Entre Folhas;35324000
MG;Entre Rios de Minas;35490000
MG;Ervália;36555000
MG;Esmeraldas;35740000
MG;Espera Feliz;36830000
MG;Espinosa;39510000
MG;Espírito Santo do Dourado;37566000
MG;Estiva;37542000
MG;Estrela Dalva;36725000
MG;Estrela do Indaiá;35613000
MG;Estrela do Sul;38525000
MG;Eugenópolis;36855000
MG;Ewbank da Câmara;36108000
MG;Extrema;37640000
MG;Fama;37144000
MG;Faria Lemos;36840000
MG;Felício dos Santos;39180000
MG;Felisburgo;39895000
MG;Felixlândia;39237000
MG;Fernandes Tourinho;35135000
MG;Ferros;35800000
MG;Fervedouro;36815000
MG;Florestal;35690000
MG;Formiga;35570000
MG;Formoso;38690000
MG;Fortaleza de Minas;37905000
MG;Fortuna de Minas;35760000
MG;Francisco Badaró;39644000
MG;Francisco Dumont;39387000
MG;Francisco Sá;39580000
MG;Franciscópolis;39695000
MG;Frei Gaspar;39840000
MG;Frei Inocêncio;35112000
MG;Frei Lagonegro;39708000
MG;Fronteira;38230000
MG;Fronteira dos Vales;39870000
MG;Fruta de Leite;39558000
MG;Frutal;38200000
MG;Funilândia;35736000
MG;Galiléia;35250000
MG;Gameleiras;39505000
MG;Glaucilândia;39592000
MG;Goiabeira;35248000
MG;Goianá;36152000
MG;Gonçalves;37680000
MG;Gonzaga;39720000
MG;Gouveia;39120000
MG;Governador Valadares;35000001
MG;Governador Valadares;35000001
MG;Grão Mogol;39570000
MG;Grupiara;38470000
MG;Guanhães;39740000
MG;Guapé;37177000
MG;Guaraciaba;35436000
MG;Guaraciama;39397000
MG;Guaranésia;37810000
MG;Guarani;36160000
MG;Guarará;36606000
MG;Guarda-Mor;38570000
MG;Guaxupé;37800000
MG;Guidoval;36515000
MG;Guimarânia;38730000
MG;Guiricema;36525000
MG;Gurinhatã;38310000
MG;Heliodora;37484000
MG;Iapu;35190000
MG;Ibertioga;36225000
MG;Ibiá;38950000
MG;Ibiaí;39350000
MG;Ibiracatu;39455000
MG;Ibiraci;37990000
MG;Ibirité;32400001
MG;Ibirité;32400001
MG;Ibitiúra de Minas;37790000
MG;Ibituruna;37223000
MG;Icaraí de Minas;39318000
MG;Igarapé;32900000
MG;Igaratinga;35695000
MG;Iguatama;38910000
MG;Ijaci;37218000
MG;Ilicínea;37175000
MG;Imbé de Minas;35323000
MG;Inconfidentes;37576000
MG;Indaiabira;39536000
MG;Indianópolis;38490000
MG;Ingaí;37215000
MG;Inhapim;35330000
MG;Inhaúma;35763000
MG;Inimutaba;39243000
MG;Ipaba;35198000
MG;Ipanema;36950000
MG;Ipatinga;35150001
MG;Ipatinga;35150001
MG;Ipiaçu;38350000
MG;Ipuiúna;37588000
MG;Iraí de Minas;38510000
MG;Itabira;35900001
MG;Itabira;35900001
MG;Itabirinha;35280000
MG;Itabirito;35450000
MG;Itacambira;39594000
MG;Itacarambi;39470000
MG;Itaguara;35488000
MG;Itaipé;39815000
MG;Itajubá;37500001
MG;Itajubá;37500001
MG;Itamarandiba;39670000
MG;Itamarati de Minas;36788000
MG;Itambacuri;39830000
MG;Itambé do Mato Dentro;35820000
MG;Itamogi;37973000
MG;Itamonte;37466000
MG;Itanhandu;37464000
MG;Itanhomi;35120000
MG;Itaobim;39625000
MG;Itapagipe;38240000
MG;Itapecerica;35550000
MG;Itapeva;37655000
MG;Itatiaiuçu;35685000
MG;Itaú de Minas;37975000
MG;Itaúna;35680001
MG;Itaúna;35680001
MG;Itaverava;36440000
MG;Itinga;39610000
MG;Itueta;35220000
MG;Ituiutaba;38300001
MG;Ituiutaba;38300001
MG;Itumirim;37210000
MG;Iturama;38280000
MG;Itutinga;36390000
MG;Jaboticatubas;35830000
MG;Jacinto;39930000
MG;Jacuí;37965000
MG;Jacutinga;37590000
MG;Jaguaraçu;35188000
MG;Jaíba;39508000
MG;Jampruca;39837000
MG;Janaúba;39440001
MG;Janaúba;39440001
MG;Januária;39480000
MG;Japaraíba;35580000
MG;Japonvar;39335000
MG;Jeceaba;35497000
MG;Jenipapo de Minas;39645000
MG;Jequeri;35390000
MG;Jequitaí;39370000
MG;Jequitibá;35767000
MG;Jequitinhonha;39960000
MG;Jesuânia;37485000
MG;Joaíma;39890000
MG;Joanésia;35194000
MG;João Monlevade;35930001
MG;João Monlevade;35930001
MG;João Pinheiro;38770000
MG;Joaquim Felício;39240000
MG;Jordânia;39920000
MG;José Gonçalves de Minas;39642000
MG;José Raydan;39775000
MG;Josenópolis;39575000
MG;Juatuba;35675000
MG;Juiz de Fora;36000001
MG;Juiz de Fora;36000001
MG;Juramento;39590000
MG;Juruaia;37805000
MG;Juvenília;39467000
MG;Ladainha;39825000
MG;Lagamar;38785000
MG;Lagoa da Prata;35590000
MG;Lagoa dos Patos;39360000
MG;Lagoa Dourada;36345000
MG;Lagoa Formosa;38720000
MG;Lagoa Grande;38755000
MG;Lagoa Santa;33400000
MG;Lajinha;36980000
MG;Lambari;37480000
MG;Lamim;36455000
MG;Laranjal;36760000
MG;Lassance;39250000
MG;Lavras;37200000
MG;Leandro Ferreira;35657000
MG;Leme do Prado;39655000
MG;Leopoldina;36700000
MG;Liberdade;37350000
MG;Lima Duarte;36140000
MG;Limeira do Oeste;38295000
MG;Lontra;39437000
MG;Luisburgo;36923000
MG;Luislândia;39336000
MG;Luminárias;37240000
MG;Luz;35595000
MG;Machacalis;39873000
MG;Machado;37750000
MG;Madre de Deus de Minas;37305000
MG;Malacacheta;39690000
MG;Mamonas;39516000
MG;Manga;39460000
MG;Manhuaçu;36900000
MG;Manhumirim;36970000
MG;Mantena;35290000
MG;Mar de Espanha;36640000
MG;Maravilhas;35666000
MG;Maria da Fé;37517000
MG;Mariana;35420000
MG;Marilac;35115000
MG;Mário Campos;32470000
MG;Maripá de Minas;36608000
MG;Marliéria;35185000
MG;Marmelópolis;37516000
MG;Martinho Campos;35606000
MG;Martins Soares;36972000
MG;Mata Verde;39915000
MG;Materlândia;39755000
MG;Mateus Leme;35670000
MG;Mathias Lobato;35110000
MG;Matias Barbosa;36120000
MG;Matias Cardoso;39478000
MG;Matipó;35367000
MG;Mato Verde;39527000
MG;Matozinhos;35720000
